order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit
O017978,2025-07-22 00:00:00,C00805,P0092,R012,1,0.0,62.7,41.5,21.2
O017979,2024-12-03 00:00:00,C01789,P0058,R016,1,0.0,477.75,359.06,118.69
O017980,2024-10-23 00:00:00,C01029,P0019,R017,2,0.0,104.84,88.04,16.8
O017981,2025-12-05 00:00:00,C01279,P0026,R002,3,0.05,2091.36,1701.0,390.36
O017982,2025-06-13 00:00:00,C01992,P0091,R006,2,0.15,501.24,413.9,87.34
O017983,2025-10-25 00:00:00,C00606,P0018,R015,4,0.15,3204.33,3062.68,141.65
O017984,2024-03-08 00:00:00,C00961,P0040,R002,5,0.0,4422.2,3891.0,531.2
O017985,2025-01-22 00:00:00,C01372,P0039,R018,1,0.0,901.56,688.78,212.78
O017986,2025-06-14 00:00:00,C00303,P0100,R014,2,0.15,743.36,516.38,226.98
O017987,2024-01-27 00:00:00,C00804,P0099,R016,2,0.1,2024.91,1436.9,588.01
O017988,2025-01-09 00:00:00,C01111,P0076,R007,1,0.0,562.13,442.13,120.0
O017989,2024-02-10 00:00:00,C00608,P0031,R013,2,0.15,278.0,227.34,50.66
O017990,2025-10-20 00:00:00,C00441,P0025,R006,3,0.15,692.27,518.58,173.69
O017991,2025-05-12 00:00:00,C00876,P0009,R003,1,0.0,941.01,785.27,155.74
O017992,2024-05-17 00:00:00,C01760,P0009,R003,1,0.0,941.01,785.27,155.74
O017993,2025-01-16 00:00:00,C00833,P0096,R004,2,0.0,1557.94,918.3,639.64
O017994,2024-03-20 00:00:00,C01669,P0068,R020,1,0.15,523.21,507.33,15.88
O017995,2025-08-10 00:00:00,C01354,P0027,R002,1,0.0,938.66,771.98,166.68
O017996,2024-05-23 00:00:00,C00258,P0083,R017,1,0.1,1123.22,867.53,255.69
O017997,2025-03-19 00:00:00,C01829,P0011,R011,1,0.0,493.47,415.83,77.64
O017998,2024-02-27 00:00:00,C01177,P0061,R015,1,0.0,753.65,479.76,273.89
O017999,2024-04-25 00:00:00,C01138,P0027,R014,4,0.15,3191.44,3087.92,103.52
O018000,2025-12-17 00:00:00,C01394,P0054,R011,4,0.1,3155.04,2494.04,661.0
O018001,2024-10-09 00:00:00,C00084,P0030,R019,1,0.0,484.37,320.28,164.09
O018002,2024-03-30 00:00:00,C00504,P0019,R001,5,0.1,235.89,220.1,15.79
O018003,2025-05-26 00:00:00,C01590,P0095,R011,1,0.15,117.83,87.11,30.72
O018004,2024-05-26 00:00:00,C01253,P0094,R020,1,0.0,869.42,695.08,174.34
O018005,2025-03-06 00:00:00,C00779,P0058,R013,2,0.0,955.5,718.12,237.38
O018006,2025-08-14 00:00:00,C00926,P0084,R004,1,0.2,734.52,751.58,-17.06
O018007,2025-05-14 00:00:00,C01240,P0027,R005,2,0.05,1783.45,1543.96,239.49
O018008,2024-06-29 00:00:00,C00965,P0049,R015,1,0.0,908.38,588.64,319.74
O018009,2024-06-22 00:00:00,C00915,P0030,R013,2,0.0,968.74,640.56,328.18
O018010,2024-06-11 00:00:00,C01103,P0012,R011,1,0.0,1450.14,894.74,555.4
O018011,2025-04-06 00:00:00,C00563,P0051,R001,1,0.0,843.61,651.66,191.95
O018012,2025-05-06 00:00:00,C01141,P0080,R006,4,0.05,4044.76,3023.88,1020.88
O018013,2025-01-15 00:00:00,C01385,P0080,R009,3,0.05,3033.57,2267.91,765.66
O018014,2024-10-18 00:00:00,C01420,P0053,R010,1,0.0,55.07,48.4,6.67
O018015,2024-02-15 00:00:00,C01241,P0054,R012,1,0.0,876.4,623.51,252.89
O018016,2025-09-02 00:00:00,C00905,P0068,R012,3,0.0,1846.62,1521.99,324.63
O018017,2025-04-27 00:00:00,C01311,P0095,R010,2,0.05,263.38,174.22,89.16
O018018,2025-04-11 00:00:00,C01446,P0021,R015,1,0.0,442.39,368.8,73.59
O018019,2024-03-16 00:00:00,C00621,P0049,R014,1,0.0,908.38,588.64,319.74
O018020,2024-07-29 00:00:00,C00972,P0093,R015,2,0.1,1632.89,1188.42,444.47
O018021,2024-08-10 00:00:00,C01356,P0063,R007,1,0.0,351.53,243.66,107.87
O018022,2025-03-13 00:00:00,C01326,P0084,R001,1,0.05,872.24,751.58,120.66
O018023,2025-07-29 00:00:00,C00993,P0055,R020,2,0.1,1521.58,1035.56,486.02
O018024,2025-09-25 00:00:00,C00527,P0095,R018,2,0.05,263.38,174.22,89.16
O018025,2025-01-16 00:00:00,C01821,P0092,R006,3,0.1,169.29,124.5,44.79
O018026,2024-09-23 00:00:00,C01084,P0053,R015,2,0.0,110.14,96.8,13.34
O018027,2024-10-25 00:00:00,C01082,P0001,R007,1,0.0,163.24,115.78,47.46
O018028,2025-06-22 00:00:00,C00936,P0065,R016,1,0.05,485.01,442.51,42.5
O018029,2024-08-20 00:00:00,C01521,P0028,R004,2,0.1,1094.11,1039.42,54.69
O018030,2024-10-30 00:00:00,C00605,P0032,R007,1,0.1,1026.45,875.49,150.96
O018031,2025-07-28 00:00:00,C01875,P0052,R011,2,0.0,907.38,772.08,135.3
O018032,2025-01-31 00:00:00,C00125,P0054,R014,1,0.0,876.4,623.51,252.89
O018033,2024-12-07 00:00:00,C00026,P0090,R006,1,0.0,49.6,43.23,6.37
O018034,2025-06-20 00:00:00,C01021,P0005,R013,1,0.2,537.75,567.23,-29.48
O018035,2024-07-29 00:00:00,C01719,P0038,R009,2,0.0,815.76,484.88,330.88
O018036,2024-02-14 00:00:00,C00020,P0071,R007,1,0.0,885.13,677.48,207.65
O018037,2025-07-30 00:00:00,C01358,P0070,R017,1,0.05,57.56,37.94,19.62
O018038,2024-11-28 00:00:00,C00780,P0040,R004,3,0.15,2255.32,2334.6,-79.28
O018039,2024-08-25 00:00:00,C00044,P0024,R015,2,0.0,1913.62,1655.08,258.54
O018040,2024-03-10 00:00:00,C00742,P0036,R012,1,0.0,1048.47,882.0,166.47
O018041,2025-11-08 00:00:00,C01294,P0092,R014,2,0.15,106.59,83.0,23.59
O018042,2025-06-13 00:00:00,C01268,P0034,R016,1,0.1,550.58,502.05,48.53
O018043,2024-07-19 00:00:00,C01698,P0058,R017,3,0.0,1433.25,1077.18,356.07
O018044,2025-03-20 00:00:00,C01975,P0096,R007,1,0.05,740.02,459.15,280.87
O018045,2024-12-05 00:00:00,C00109,P0017,R009,1,0.0,608.84,456.9,151.94
O018046,2024-08-26 00:00:00,C01717,P0091,R018,1,0.1,265.36,206.95,58.41
O018047,2024-08-15 00:00:00,C00020,P0080,R011,1,0.1,957.97,755.97,202.0
O018048,2024-02-25 00:00:00,C01951,P0057,R018,3,0.05,3073.87,1895.13,1178.74
O018049,2025-12-13 00:00:00,C01548,P0097,R020,1,0.1,1087.96,802.79,285.17
O018050,2025-11-07 00:00:00,C01902,P0011,R016,1,0.0,493.47,415.83,77.64
O018051,2025-09-28 00:00:00,C00136,P0089,R017,2,0.05,1675.19,1512.28,162.91
O018052,2024-08-18 00:00:00,C00149,P0027,R003,1,0.0,938.66,771.98,166.68
O018053,2025-12-29 00:00:00,C01972,P0044,R015,2,0.0,773.28,531.74,241.54
O018054,2024-07-20 00:00:00,C00564,P0017,R011,1,0.0,608.84,456.9,151.94
O018055,2025-08-25 00:00:00,C00764,P0058,R011,2,0.2,764.4,718.12,46.28
O018056,2024-03-14 00:00:00,C00594,P0023,R020,3,0.0,799.05,633.93,165.12
O018057,2024-08-14 00:00:00,C00314,P0033,R006,1,0.1,638.45,488.41,150.04
O018058,2025-02-26 00:00:00,C00143,P0009,R006,1,0.1,846.91,785.27,61.64
O018059,2025-12-08 00:00:00,C00271,P0039,R004,2,0.1,1622.81,1377.56,245.25
O018060,2024-07-13 00:00:00,C01694,P0023,R001,4,0.0,1065.4,845.24,220.16
O018061,2024-11-12 00:00:00,C00054,P0075,R004,4,0.0,769.56,559.52,210.04
O018062,2025-09-08 00:00:00,C01791,P0071,R011,5,0.0,4425.65,3387.4,1038.25
O018063,2024-12-11 00:00:00,C00441,P0074,R008,3,0.0,1493.13,1217.22,275.91
O018064,2025-05-14 00:00:00,C01210,P0075,R006,1,0.0,192.39,139.88,52.51
O018065,2024-11-01 00:00:00,C00515,P0015,R020,3,0.0,3730.41,2691.09,1039.32
O018066,2024-01-03 00:00:00,C01782,P0029,R015,1,0.05,936.8,722.34,214.46
O018067,2024-07-25 00:00:00,C00081,P0080,R004,2,0.0,2128.82,1511.94,616.88
O018068,2025-02-17 00:00:00,C01429,P0057,R019,2,0.05,2049.24,1263.42,785.82
O018069,2024-01-15 00:00:00,C01870,P0071,R013,2,0.0,1770.26,1354.96,415.3
O018070,2024-06-18 00:00:00,C00882,P0009,R009,1,0.0,941.01,785.27,155.74
O018071,2025-11-27 00:00:00,C00902,P0048,R008,3,0.0,415.71,285.99,129.72
O018072,2024-01-12 00:00:00,C00300,P0053,R016,1,0.05,52.32,48.4,3.92
O018073,2024-06-29 00:00:00,C01758,P0076,R009,4,0.1,2023.67,1768.52,255.15
O018074,2025-03-28 00:00:00,C01917,P0094,R015,2,0.0,1738.84,1390.16,348.68
O018075,2025-02-15 00:00:00,C00994,P0066,R010,1,0.0,851.71,711.51,140.2
O018076,2024-05-29 00:00:00,C01385,P0082,R014,1,0.0,186.08,158.66,27.42
O018077,2024-02-13 00:00:00,C01517,P0072,R016,4,0.0,1106.0,921.72,184.28
O018078,2025-10-19 00:00:00,C00709,P0094,R001,2,0.1,1564.96,1390.16,174.8
O018079,2025-02-06 00:00:00,C00008,P0086,R003,2,0.1,1252.66,1178.58,74.08
O018080,2025-02-23 00:00:00,C00258,P0033,R015,2,0.1,1276.9,976.82,300.08
O018081,2024-02-12 00:00:00,C01794,P0030,R006,3,0.05,1380.45,960.84,419.61
O018082,2024-06-01 00:00:00,C01598,P0094,R016,1,0.05,825.95,695.08,130.87
O018083,2024-02-23 00:00:00,C00190,P0068,R008,5,0.0,3077.7,2536.65,541.05
O018084,2025-12-16 00:00:00,C01605,P0054,R002,1,0.1,788.76,623.51,165.25
O018085,2025-07-16 00:00:00,C01767,P0077,R009,3,0.2,1564.3,1188.12,376.18
O018086,2025-02-03 00:00:00,C01087,P0036,R019,2,0.0,2096.94,1764.0,332.94
O018087,2025-05-12 00:00:00,C00903,P0086,R020,5,0.0,3479.6,2946.45,533.15
O018088,2024-04-30 00:00:00,C02000,P0061,R010,3,0.05,2147.9,1439.28,708.62
O018089,2025-12-23 00:00:00,C01744,P0091,R014,5,0.0,1474.25,1034.75,439.5
O018090,2025-01-13 00:00:00,C00773,P0072,R016,2,0.2,442.4,460.86,-18.46
O018091,2025-01-12 00:00:00,C00954,P0034,R009,2,0.1,1101.17,1004.1,97.07
O018092,2025-12-02 00:00:00,C01885,P0098,R014,1,0.05,1333.54,817.94,515.6
O018093,2024-03-11 00:00:00,C01844,P0049,R018,1,0.1,817.54,588.64,228.9
O018094,2024-11-06 00:00:00,C01261,P0082,R016,2,0.0,372.16,317.32,54.84
O018095,2024-03-05 00:00:00,C01297,P0033,R012,1,0.1,638.45,488.41,150.04
O018096,2024-11-06 00:00:00,C01473,P0051,R001,1,0.0,843.61,651.66,191.95
O018097,2024-07-14 00:00:00,C00578,P0080,R015,1,0.1,957.97,755.97,202.0
O018098,2024-12-03 00:00:00,C01835,P0076,R013,3,0.0,1686.39,1326.39,360.0
O018099,2025-05-28 00:00:00,C00589,P0096,R010,1,0.05,740.02,459.15,280.87
O018100,2024-07-23 00:00:00,C01663,P0085,R007,1,0.05,513.64,327.75,185.89
O018101,2024-02-07 00:00:00,C01641,P0041,R010,3,0.0,1488.15,1002.9,485.25
O018102,2024-04-28 00:00:00,C00578,P0090,R008,2,0.0,99.2,86.46,12.74
O018103,2025-06-07 00:00:00,C01616,P0095,R003,1,0.05,131.69,87.11,44.58
O018104,2025-02-27 00:00:00,C01735,P0097,R003,1,0.0,1208.85,802.79,406.06
O018105,2025-12-16 00:00:00,C00994,P0093,R007,2,0.0,1814.32,1188.42,625.9
O018106,2025-10-15 00:00:00,C01080,P0076,R012,2,0.0,1124.26,884.26,240.0
O018107,2024-04-27 00:00:00,C01019,P0085,R001,1,0.0,540.67,327.75,212.92
O018108,2025-06-21 00:00:00,C00090,P0072,R015,2,0.0,553.0,460.86,92.14
O018109,2024-03-07 00:00:00,C01082,P0041,R001,4,0.0,1984.2,1337.2,647.0
O018110,2024-03-11 00:00:00,C01348,P0086,R005,2,0.1,1252.66,1178.58,74.08
O018111,2025-08-02 00:00:00,C01123,P0030,R019,1,0.0,484.37,320.28,164.09
O018112,2024-10-20 00:00:00,C01000,P0052,R004,3,0.1,1224.96,1158.12,66.84
O018113,2025-12-30 00:00:00,C01003,P0043,R005,1,0.1,18.54,14.82,3.72
O018114,2024-01-04 00:00:00,C01074,P0024,R020,1,0.2,765.45,827.54,-62.09
O018115,2025-01-02 00:00:00,C01859,P0085,R002,2,0.15,919.14,655.5,263.64
O018116,2024-08-13 00:00:00,C00824,P0056,R005,3,0.1,1987.71,1638.63,349.08
O018117,2025-12-21 00:00:00,C00449,P0061,R012,1,0.1,678.28,479.76,198.52
O018118,2025-05-04 00:00:00,C00129,P0059,R007,2,0.05,2536.29,1783.32,752.97
O018119,2025-07-18 00:00:00,C01742,P0076,R012,2,0.0,1124.26,884.26,240.0
O018120,2024-07-31 00:00:00,C00361,P0024,R018,2,0.2,1530.9,1655.08,-124.18
O018121,2025-10-15 00:00:00,C00835,P0059,R010,1,0.0,1334.89,891.66,443.23
O018122,2025-09-06 00:00:00,C01513,P0034,R009,1,0.1,550.58,502.05,48.53
O018123,2025-07-27 00:00:00,C00358,P0098,R007,2,0.0,2807.46,1635.88,1171.58
O018124,2024-12-14 00:00:00,C00469,P0009,R007,4,0.0,3764.04,3141.08,622.96
O018125,2025-11-04 00:00:00,C01271,P0095,R012,4,0.1,499.03,348.44,150.59
O018126,2025-05-04 00:00:00,C01256,P0009,R002,3,0.05,2681.88,2355.81,326.07
O018127,2024-02-18 00:00:00,C00487,P0016,R003,4,0.05,1605.2,1438.2,167.0
O018128,2025-10-08 00:00:00,C01084,P0093,R016,1,0.1,816.44,594.21,222.23
O018129,2024-01-16 00:00:00,C01409,P0072,R009,1,0.0,276.5,230.43,46.07
O018130,2025-05-14 00:00:00,C00443,P0041,R015,1,0.1,446.44,334.3,112.14
O018131,2024-07-01 00:00:00,C00887,P0067,R018,2,0.0,2446.74,1781.78,664.96
O018132,2025-10-17 00:00:00,C00562,P0023,R006,2,0.15,452.8,422.62,30.18
O018133,2025-06-17 00:00:00,C01881,P0010,R008,5,0.05,4774.89,4160.95,613.94
O018134,2025-08-13 00:00:00,C00768,P0008,R013,1,0.05,197.71,128.3,69.41
O018135,2025-05-26 00:00:00,C01712,P0035,R014,1,0.05,952.75,753.29,199.46
O018136,2025-02-18 00:00:00,C01761,P0025,R002,1,0.0,271.48,172.86,98.62
O018137,2025-09-23 00:00:00,C00336,P0049,R012,1,0.0,908.38,588.64,319.74
O018138,2024-08-05 00:00:00,C01883,P0091,R005,1,0.0,294.85,206.95,87.9
O018139,2025-01-21 00:00:00,C00099,P0047,R010,1,0.05,468.63,406.08,62.55
O018140,2024-08-05 00:00:00,C00774,P0049,R017,1,0.1,817.54,588.64,228.9
O018141,2024-03-24 00:00:00,C00318,P0017,R004,2,0.15,1035.03,913.8,121.23
O018142,2025-10-01 00:00:00,C00093,P0100,R019,1,0.1,393.54,258.19,135.35
O018143,2024-12-29 00:00:00,C01104,P0020,R007,1,0.2,950.26,729.28,220.98
O018144,2024-02-09 00:00:00,C01202,P0043,R016,1,0.0,20.6,14.82,5.78
O018145,2025-08-26 00:00:00,C01164,P0096,R004,4,0.1,2804.29,1836.6,967.69
O018146,2025-11-19 00:00:00,C00836,P0054,R015,4,0.0,3505.6,2494.04,1011.56
O018147,2025-04-28 00:00:00,C01574,P0043,R017,1,0.0,20.6,14.82,5.78
O018148,2024-08-27 00:00:00,C00985,P0078,R014,1,0.05,863.64,738.46,125.18
O018149,2025-09-20 00:00:00,C01071,P0005,R019,2,0.05,1277.16,1134.46,142.7
O018150,2025-06-24 00:00:00,C00884,P0041,R002,4,0.15,1686.57,1337.2,349.37
O018151,2024-07-27 00:00:00,C00415,P0066,R019,2,0.05,1618.25,1423.02,195.23
O018152,2024-08-29 00:00:00,C01310,P0100,R012,2,0.0,874.54,516.38,358.16
O018153,2025-12-23 00:00:00,C01659,P0098,R005,2,0.05,2667.09,1635.88,1031.21
O018154,2025-11-27 00:00:00,C00609,P0070,R014,2,0.0,121.18,75.88,45.3
O018155,2025-05-09 00:00:00,C00927,P0043,R010,4,0.15,70.04,59.28,10.76
O018156,2024-01-27 00:00:00,C01786,P0063,R016,2,0.0,703.06,487.32,215.74
O018157,2024-06-16 00:00:00,C00414,P0095,R015,1,0.0,138.62,87.11,51.51
O018158,2024-09-15 00:00:00,C00843,P0074,R015,4,0.05,1891.3,1622.96,268.34
O018159,2025-01-26 00:00:00,C00540,P0021,R017,1,0.05,420.27,368.8,51.47
O018160,2025-09-26 00:00:00,C00684,P0098,R007,1,0.05,1333.54,817.94,515.6
O018161,2025-09-12 00:00:00,C00919,P0093,R005,2,0.1,1632.89,1188.42,444.47
O018162,2024-07-19 00:00:00,C01846,P0029,R012,3,0.0,2958.33,2167.02,791.31
O018163,2024-03-20 00:00:00,C00026,P0073,R005,2,0.05,1455.27,1258.2,197.07
O018164,2024-07-20 00:00:00,C00717,P0091,R017,1,0.0,294.85,206.95,87.9
O018165,2024-06-21 00:00:00,C01732,P0029,R019,2,0.1,1775.0,1444.68,330.32
O018166,2025-10-18 00:00:00,C00167,P0095,R010,3,0.05,395.07,261.33,133.74
O018167,2024-01-11 00:00:00,C01013,P0025,R016,1,0.0,271.48,172.86,98.62
O018168,2025-08-30 00:00:00,C00311,P0045,R009,1,0.0,312.94,244.48,68.46
O018169,2025-04-25 00:00:00,C01119,P0096,R018,4,0.1,2804.29,1836.6,967.69
O018170,2024-03-18 00:00:00,C01429,P0096,R002,1,0.2,623.18,459.15,164.03
O018171,2025-05-15 00:00:00,C01271,P0004,R020,1,0.1,923.45,686.46,236.99
O018172,2025-02-28 00:00:00,C01125,P0090,R011,2,0.05,94.24,86.46,7.78
O018173,2024-01-03 00:00:00,C01486,P0076,R020,1,0.0,562.13,442.13,120.0
O018174,2024-06-12 00:00:00,C01070,P0091,R015,4,0.0,1179.4,827.8,351.6
O018175,2024-09-11 00:00:00,C01226,P0055,R015,3,0.05,2409.16,1553.34,855.82
O018176,2024-06-06 00:00:00,C00164,P0099,R008,2,0.05,2137.41,1436.9,700.51
O018177,2025-02-27 00:00:00,C00043,P0081,R014,1,0.15,164.14,167.77,-3.63
O018178,2025-03-25 00:00:00,C00329,P0082,R016,3,0.0,558.24,475.98,82.26
O018179,2024-05-04 00:00:00,C01080,P0052,R015,3,0.0,1361.07,1158.12,202.95
O018180,2024-03-31 00:00:00,C00793,P0048,R020,2,0.0,277.14,190.66,86.48
O018181,2025-04-24 00:00:00,C00733,P0028,R002,2,0.05,1154.9,1039.42,115.48
O018182,2024-12-09 00:00:00,C00897,P0009,R005,4,0.05,3575.84,3141.08,434.76
O018183,2024-07-12 00:00:00,C01979,P0093,R009,1,0.1,816.44,594.21,222.23
O018184,2024-07-06 00:00:00,C00754,P0067,R013,1,0.0,1223.37,890.89,332.48
O018185,2024-01-29 00:00:00,C00889,P0064,R012,1,0.15,767.18,757.41,9.77
O018186,2025-09-16 00:00:00,C01006,P0043,R007,1,0.0,20.6,14.82,5.78
O018187,2025-09-07 00:00:00,C01549,P0080,R003,1,0.05,1011.19,755.97,255.22
O018188,2025-02-09 00:00:00,C01468,P0050,R005,2,0.05,2381.76,1654.8,726.96
O018189,2024-09-12 00:00:00,C01959,P0086,R016,1,0.0,695.92,589.29,106.63
O018190,2024-06-06 00:00:00,C01272,P0012,R012,1,0.2,1160.11,894.74,265.37
O018191,2024-08-12 00:00:00,C01908,P0033,R001,3,0.1,1915.35,1465.23,450.12
O018192,2025-11-08 00:00:00,C01223,P0037,R008,2,0.05,1210.17,1088.58,121.59
O018193,2024-03-05 00:00:00,C01077,P0004,R008,1,0.0,1026.06,686.46,339.6
O018194,2025-08-24 00:00:00,C01116,P0073,R013,3,0.15,1953.12,1887.3,65.82
O018195,2024-08-10 00:00:00,C00961,P0077,R017,1,0.0,651.79,396.04,255.75
O018196,2024-07-12 00:00:00,C00402,P0050,R014,1,0.0,1253.56,827.4,426.16
O018197,2025-08-14 00:00:00,C00733,P0085,R020,2,0.0,1081.34,655.5,425.84
O018198,2025-12-03 00:00:00,C01210,P0097,R009,4,0.15,4110.09,3211.16,898.93
O018199,2025-12-25 00:00:00,C01213,P0080,R017,2,0.05,2022.38,1511.94,510.44
O018200,2024-07-14 00:00:00,C00317,P0074,R001,4,0.05,1891.3,1622.96,268.34
O018201,2025-03-08 00:00:00,C01608,P0054,R007,5,0.0,4382.0,3117.55,1264.45
O018202,2024-08-01 00:00:00,C01426,P0064,R019,3,0.2,2166.14,2272.23,-106.09
O018203,2024-05-21 00:00:00,C01051,P0037,R002,2,0.0,1273.86,1088.58,185.28
O018204,2024-10-09 00:00:00,C00905,P0032,R020,2,0.1,2052.9,1750.98,301.92
O018205,2024-02-15 00:00:00,C01116,P0004,R011,1,0.05,974.76,686.46,288.3
O018206,2024-04-30 00:00:00,C01163,P0057,R006,2,0.1,1941.39,1263.42,677.97
O018207,2025-03-11 00:00:00,C00856,P0030,R001,1,0.05,460.15,320.28,139.87
O018208,2025-05-17 00:00:00,C01726,P0056,R018,2,0.0,1472.38,1092.42,379.96
O018209,2024-07-16 00:00:00,C00317,P0086,R004,3,0.05,1983.37,1767.87,215.5
O018210,2025-02-11 00:00:00,C00747,P0046,R019,3,0.1,2827.28,2584.89,242.39
O018211,2025-07-12 00:00:00,C00796,P0041,R020,1,0.0,496.05,334.3,161.75
O018212,2025-10-15 00:00:00,C00200,P0054,R005,2,0.1,1577.52,1247.02,330.5
O018213,2025-02-19 00:00:00,C00179,P0058,R014,5,0.1,2149.88,1795.3,354.58
O018214,2024-06-25 00:00:00,C01783,P0035,R010,4,0.1,3610.44,3013.16,597.28
O018215,2025-06-04 00:00:00,C01549,P0068,R012,1,0.05,584.76,507.33,77.43
O018216,2024-05-04 00:00:00,C00730,P0005,R002,3,0.0,2016.57,1701.69,314.88
O018217,2024-04-11 00:00:00,C00533,P0057,R009,3,0.05,3073.87,1895.13,1178.74
O018218,2024-09-19 00:00:00,C00814,P0072,R009,1,0.0,276.5,230.43,46.07
O018219,2024-08-28 00:00:00,C01410,P0055,R012,5,0.0,4226.6,2588.9,1637.7
O018220,2024-04-16 00:00:00,C00593,P0099,R007,1,0.0,1124.95,718.45,406.5
O018221,2024-02-08 00:00:00,C00133,P0022,R009,2,0.05,938.81,611.7,327.11
O018222,2025-11-22 00:00:00,C00841,P0054,R004,1,0.05,832.58,623.51,209.07
O018223,2025-05-10 00:00:00,C01198,P0038,R007,1,0.2,326.3,242.44,83.86
O018224,2025-06-08 00:00:00,C01042,P0093,R012,1,0.1,816.44,594.21,222.23
O018225,2024-02-18 00:00:00,C00345,P0025,R013,1,0.0,271.48,172.86,98.62
O018226,2025-08-05 00:00:00,C01687,P0061,R003,2,0.0,1507.3,959.52,547.78
O018227,2024-09-23 00:00:00,C01264,P0051,R013,1,0.1,759.25,651.66,107.59
O018228,2025-06-30 00:00:00,C01441,P0094,R008,1,0.0,869.42,695.08,174.34
O018229,2024-12-24 00:00:00,C01916,P0064,R005,2,0.15,1534.35,1514.82,19.53
O018230,2024-06-26 00:00:00,C01027,P0055,R018,2,0.0,1690.64,1035.56,655.08
O018231,2024-07-10 00:00:00,C01158,P0067,R016,1,0.05,1162.2,890.89,271.31
O018232,2024-04-12 00:00:00,C01528,P0078,R014,1,0.1,818.18,738.46,79.72
O018233,2025-08-29 00:00:00,C01548,P0005,R009,1,0.0,672.19,567.23,104.96
O018234,2024-11-09 00:00:00,C01696,P0033,R017,1,0.0,709.39,488.41,220.98
O018235,2025-07-24 00:00:00,C01409,P0031,R009,4,0.0,654.12,454.68,199.44
O018236,2025-08-29 00:00:00,C00117,P0050,R005,2,0.2,2005.7,1654.8,350.9
O018237,2024-05-02 00:00:00,C00701,P0066,R010,1,0.0,851.71,711.51,140.2
O018238,2024-08-29 00:00:00,C01185,P0094,R012,4,0.0,3477.68,2780.32,697.36
O018239,2024-03-31 00:00:00,C00890,P0065,R013,4,0.0,2042.16,1770.04,272.12
O018240,2024-01-07 00:00:00,C00087,P0025,R006,3,0.2,651.55,518.58,132.97
O018241,2025-12-22 00:00:00,C00536,P0061,R011,2,0.0,1507.3,959.52,547.78
O018242,2025-04-27 00:00:00,C00617,P0052,R010,3,0.0,1361.07,1158.12,202.95
O018243,2024-11-26 00:00:00,C00073,P0072,R005,1,0.05,262.68,230.43,32.25
O018244,2024-05-26 00:00:00,C01525,P0071,R013,1,0.1,796.62,677.48,119.14
O018245,2025-03-07 00:00:00,C00756,P0073,R007,2,0.0,1531.86,1258.2,273.66
O018246,2025-01-31 00:00:00,C01583,P0100,R008,3,0.0,1311.81,774.57,537.24
O018247,2024-06-11 00:00:00,C01741,P0005,R020,1,0.05,638.58,567.23,71.35
O018248,2024-01-11 00:00:00,C01768,P0082,R011,1,0.15,158.17,158.66,-0.49
O018249,2024-12-08 00:00:00,C01817,P0089,R011,1,0.0,881.68,756.14,125.54
O018250,2025-01-06 00:00:00,C00997,P0032,R012,3,0.0,3421.5,2626.47,795.03
O018251,2025-08-06 00:00:00,C00486,P0081,R003,2,0.0,386.2,335.54,50.66
O018252,2024-10-14 00:00:00,C00169,P0015,R003,2,0.15,2113.9,1794.06,319.84
O018253,2024-03-11 00:00:00,C01248,P0063,R009,1,0.0,351.53,243.66,107.87
O018254,2025-10-05 00:00:00,C00254,P0041,R001,2,0.0,992.1,668.6,323.5
O018255,2024-10-29 00:00:00,C00483,P0030,R006,1,0.0,484.37,320.28,164.09
O018256,2025-06-11 00:00:00,C00489,P0072,R002,1,0.0,276.5,230.43,46.07
O018257,2024-02-01 00:00:00,C00548,P0049,R013,1,0.15,772.12,588.64,183.48
O018258,2024-01-27 00:00:00,C00745,P0023,R018,1,0.1,239.72,211.31,28.41
O018259,2024-01-18 00:00:00,C00663,P0068,R001,1,0.0,615.54,507.33,108.21
O018260,2025-07-31 00:00:00,C01054,P0059,R020,1,0.15,1134.66,891.66,243.0
O018261,2024-06-25 00:00:00,C01915,P0007,R010,3,0.05,4153.22,2563.23,1589.99
O018262,2025-08-01 00:00:00,C01292,P0087,R003,1,0.05,352.99,228.34,124.65
O018263,2025-11-21 00:00:00,C01353,P0100,R007,3,0.0,1311.81,774.57,537.24
O018264,2025-04-29 00:00:00,C00326,P0043,R008,2,0.0,41.2,29.64,11.56
O018265,2025-12-21 00:00:00,C00229,P0100,R007,1,0.1,393.54,258.19,135.35
O018266,2025-11-10 00:00:00,C00378,P0100,R007,1,0.15,371.68,258.19,113.49
O018267,2025-06-12 00:00:00,C01697,P0055,R020,2,0.0,1690.64,1035.56,655.08
O018268,2025-08-10 00:00:00,C00346,P0094,R012,1,0.0,869.42,695.08,174.34
O018269,2025-03-17 00:00:00,C01968,P0083,R004,1,0.05,1185.62,867.53,318.09
O018270,2024-06-09 00:00:00,C01510,P0088,R007,1,0.15,74.16,58.34,15.82
O018271,2024-03-16 00:00:00,C01659,P0018,R007,3,0.0,2827.35,2297.01,530.34
O018272,2024-10-05 00:00:00,C00605,P0083,R020,1,0.05,1185.62,867.53,318.09
O018273,2024-12-13 00:00:00,C00313,P0031,R018,2,0.0,327.06,227.34,99.72
O018274,2024-09-12 00:00:00,C00334,P0081,R004,1,0.1,173.79,167.77,6.02
