customer_id,customer_name,gender,age,customer_segment,signup_date
C01532,Customer 1532,Male,63,Consumer,2024-10-28
C01533,Customer 1533,Female,42,Corporate,2025-11-20
C01534,Customer 1534,Female,39,Consumer,2024-09-18
C01535,Customer 1535,Male,22,Consumer,2025-09-02
C01536,Customer 1536,Male,50,Consumer,2025-03-25
C01537,Customer 1537,Female,20,Corporate,2025-04-14
C01538,Customer 1538,Female,58,Small Business,2024-09-13
C01539,Customer 1539,Female,57,Consumer,2025-08-30
C01540,Customer 1540,Male,65,Consumer,2025-06-28
C01541,Customer 1541,Female,31,Consumer,2025-08-18
C01542,Customer 1542,Male,25,Consumer,2025-08-07
C01543,Customer 1543,Male,32,Small Business,2024-04-25
C01544,Customer 1544,Male,56,Consumer,2025-10-01
C01545,Customer 1545,Male,28,Consumer,2025-09-06
C01546,Customer 1546,Male,60,Consumer,2024-06-26
C01547,Customer 1547,Male,25,Small Business,2025-12-17
C01548,Customer 1548,Female,20,Consumer,2025-01-19
C01549,Customer 1549,Male,28,Corporate,2024-08-22
C01550,Customer 1550,Male,54,Consumer,2024-06-12
C01551,Customer 1551,Male,46,Consumer,2024-09-23
C01552,Customer 1552,Male,35,Corporate,2024-01-28
C01553,Customer 1553,Male,49,Consumer,2025-05-19
C01554,Customer 1554,Male,49,Corporate,2025-05-31
C01555,Customer 1555,Male,44,Consumer,2025-05-02
C01556,Customer 1556,Female,42,Corporate,2025-02-04
C01557,Customer 1557,Female,22,Corporate,2024-09-21
C01558,Customer 1558,Male,30,Corporate,2025-06-12
C01559,Customer 1559,Female,43,Consumer,2025-09-28
C01560,Customer 1560,Female,24,Corporate,2024-03-04
C01561,Customer 1561,Other,40,Small Business,2024-10-06
C01562,Customer 1562,Female,23,Consumer,2025-12-27
C01563,Customer 1563,Female,55,Consumer,2025-09-21
C01564,Customer 1564,Female,22,Corporate,2025-12-26
C01565,Customer 1565,Female,22,Consumer,2024-05-13
C01566,Customer 1566,Male,48,Corporate,2024-12-05
C01567,Customer 1567,Male,28,Corporate,2024-04-05
C01568,Customer 1568,Male,34,Consumer,2025-09-24
C01569,Customer 1569,Male,33,Consumer,2025-01-13
C01570,Customer 1570,Male,28,Consumer,2024-06-26
C01571,Customer 1571,Male,54,Consumer,2024-03-06
C01572,Customer 1572,Female,51,Small Business,2025-06-22
C01573,Customer 1573,Female,29,Consumer,2025-08-15
C01574,Customer 1574,Female,50,Consumer,2025-10-03
C01575,Customer 1575,Male,52,Corporate,2025-12-10
C01576,Customer 1576,Male,43,Consumer,2025-08-17
C01577,Customer 1577,Female,45,Corporate,2025-07-28
C01578,Customer 1578,Female,62,Consumer,2025-08-15
C01579,Customer 1579,Other,39,Consumer,2025-12-30
C01580,Customer 1580,Female,36,Consumer,2024-12-04
C01581,Customer 1581,Female,43,Corporate,2025-07-07
C01582,Customer 1582,Male,58,Corporate,2025-08-21
C01583,Customer 1583,Male,52,Corporate,2024-03-25
C01584,Customer 1584,Male,21,Small Business,2025-05-19
C01585,Customer 1585,Female,40,Corporate,2024-09-04
C01586,Customer 1586,Female,53,Corporate,2024-04-06
C01587,Customer 1587,Male,28,Consumer,2024-05-04
C01588,Customer 1588,Female,65,Small Business,2024-03-24
C01589,Customer 1589,Male,56,Corporate,2025-10-17
C01590,Customer 1590,Male,58,Small Business,2025-07-17
C01591,Customer 1591,Male,21,Consumer,2024-03-15
C01592,Customer 1592,Male,45,Consumer,2025-04-01
C01593,Customer 1593,Female,43,Corporate,2025-04-27
C01594,Customer 1594,Male,48,Consumer,2025-01-14
C01595,Customer 1595,Female,58,Consumer,2025-03-18
C01596,Customer 1596,Female,34,Small Business,2025-10-24
C01597,Customer 1597,Male,43,Consumer,2025-01-13
C01598,Customer 1598,Male,50,Consumer,2025-04-26
C01599,Customer 1599,Female,54,Consumer,2025-02-20
C01600,Customer 1600,Male,54,Consumer,2024-10-16
C01601,Customer 1601,Female,34,Corporate,2025-10-12
C01602,Customer 1602,Male,65,Small Business,2024-10-29
C01603,Customer 1603,Female,18,Small Business,2025-08-06
C01604,Customer 1604,Female,41,Corporate,2025-03-17
C01605,Customer 1605,Male,47,Corporate,2025-05-15
C01606,Customer 1606,Male,20,Consumer,2025-07-09
C01607,Customer 1607,Female,39,Small Business,2025-06-21
C01608,Customer 1608,Male,46,Consumer,2025-02-15
C01609,Customer 1609,Male,47,Consumer,2025-03-25
C01610,Customer 1610,Male,23,Small Business,2025-01-06
C01611,Customer 1611,Male,31,Small Business,2024-09-04
C01612,Customer 1612,Female,29,Consumer,2025-06-14
C01613,Customer 1613,Female,48,Corporate,2025-10-03
C01614,Customer 1614,Male,33,Consumer,2025-05-29
C01615,Customer 1615,Female,45,Consumer,2025-07-17
C01616,Customer 1616,Male,53,Consumer,2025-08-29
C01617,Customer 1617,Male,56,Consumer,2024-09-25
C01618,Customer 1618,Female,26,Consumer,2024-02-15
C01619,Customer 1619,Other,61,Consumer,2024-09-03
C01620,Customer 1620,Male,25,Consumer,2025-07-05
C01621,Customer 1621,Male,19,Consumer,2025-08-18
C01622,Customer 1622,Male,20,Small Business,2025-01-10
C01623,Customer 1623,Female,27,Corporate,2025-07-22
C01624,Customer 1624,Male,59,Small Business,2024-02-24
C01625,Customer 1625,Male,27,Consumer,2025-04-15
C01626,Customer 1626,Female,51,Corporate,2025-05-10
C01627,Customer 1627,Male,38,Corporate,2025-01-05
C01628,Customer 1628,Male,19,Consumer,2025-06-07
C01629,Customer 1629,Male,39,Consumer,2024-12-24
C01630,Customer 1630,Male,19,Consumer,2025-01-17
C01631,Customer 1631,Male,40,Consumer,2025-03-16
C01632,Customer 1632,Female,44,Consumer,2025-08-02
C01633,Customer 1633,Female,43,Consumer,2024-06-30
C01634,Customer 1634,Female,31,Consumer,2024-08-07
C01635,Customer 1635,Other,54,Corporate,2024-11-01
C01636,Customer 1636,Male,46,Consumer,2024-05-27
C01637,Customer 1637,Male,30,Consumer,2024-08-31
C01638,Customer 1638,Female,38,Corporate,2024-09-13
C01639,Customer 1639,Male,23,Consumer,2024-08-17
C01640,Customer 1640,Female,62,Consumer,2024-10-26
C01641,Customer 1641,Female,54,Consumer,2025-01-03
C01642,Customer 1642,Male,31,Consumer,2025-05-23
C01643,Customer 1643,Male,50,Consumer,2024-08-09
C01644,Customer 1644,Male,50,Consumer,2025-09-09
C01645,Customer 1645,Male,47,Consumer,2024-12-15
C01646,Customer 1646,Male,20,Small Business,2025-06-10
C01647,Customer 1647,Male,60,Small Business,2024-03-24
C01648,Customer 1648,Female,63,Consumer,2024-05-07
C01649,Customer 1649,Female,64,Consumer,2024-11-27
C01650,Customer 1650,Female,65,Consumer,2024-09-24
C01651,Customer 1651,Male,62,Corporate,2024-12-28
C01652,Customer 1652,Male,53,Corporate,2024-04-25
C01653,Customer 1653,Male,20,Consumer,2024-12-11
C01654,Customer 1654,Male,40,Consumer,2025-05-16
C01655,Customer 1655,Female,29,Consumer,2025-06-15
C01656,Customer 1656,Male,28,Small Business,2024-06-30
C01657,Customer 1657,Male,57,Small Business,2024-09-08
C01658,Customer 1658,Female,57,Consumer,2025-01-18
C01659,Customer 1659,Male,43,Consumer,2025-01-13
C01660,Customer 1660,Male,53,Consumer,2025-08-01
C01661,Customer 1661,Male,24,Corporate,2024-10-11
C01662,Customer 1662,Female,28,Small Business,2025-05-04
C01663,Customer 1663,Female,59,Consumer,2025-10-07
C01664,Customer 1664,Male,39,Consumer,2024-08-05
C01665,Customer 1665,Female,44,Consumer,2025-08-23
C01666,Customer 1666,Female,40,Consumer,2024-08-30
C01667,Customer 1667,Female,27,Corporate,2024-09-01
C01668,Customer 1668,Male,57,Consumer,2025-04-21
C01669,Customer 1669,Male,54,Small Business,2025-03-29
C01670,Customer 1670,Female,50,Consumer,2025-02-05
C01671,Customer 1671,Male,34,Consumer,2024-06-17
C01672,Customer 1672,Female,48,Consumer,2024-03-11
C01673,Customer 1673,Female,63,Consumer,2025-10-25
C01674,Customer 1674,Male,49,Consumer,2025-09-30
C01675,Customer 1675,Female,41,Corporate,2025-10-09
C01676,Customer 1676,Female,30,Consumer,2025-01-09
C01677,Customer 1677,Female,43,Consumer,2025-10-07
C01678,Customer 1678,Male,35,Consumer,2024-12-11
C01679,Customer 1679,Female,47,Consumer,2024-02-25
C01680,Customer 1680,Female,20,Small Business,2024-05-24
C01681,Customer 1681,Female,27,Small Business,2024-07-17
C01682,Customer 1682,Female,55,Consumer,2024-10-02
C01683,Customer 1683,Female,36,Corporate,2025-11-16
C01684,Customer 1684,Male,38,Corporate,2024-08-30
C01685,Customer 1685,Male,44,Small Business,2025-03-23
C01686,Customer 1686,Male,39,Consumer,2024-07-16
C01687,Customer 1687,Male,54,Consumer,2025-04-14
C01688,Customer 1688,Male,29,Consumer,2025-02-18
C01689,Customer 1689,Female,54,Small Business,2024-04-19
C01690,Customer 1690,Male,28,Corporate,2024-12-03
C01691,Customer 1691,Female,35,Consumer,2024-03-17
C01692,Customer 1692,Female,46,Consumer,2025-10-11
C01693,Customer 1693,Male,60,Corporate,2025-05-29
C01694,Customer 1694,Female,29,Small Business,2025-11-18
C01695,Customer 1695,Female,46,Consumer,2025-10-01
C01696,Customer 1696,Female,21,Corporate,2024-06-09
C01697,Customer 1697,Male,21,Consumer,2025-05-31
C01698,Customer 1698,Female,54,Consumer,2024-03-14
C01699,Customer 1699,Female,52,Consumer,2025-12-02
C01700,Customer 1700,Female,36,Corporate,2025-07-27
C01701,Customer 1701,Female,47,Small Business,2025-05-11
C01702,Customer 1702,Other,36,Consumer,2025-12-27
C01703,Customer 1703,Male,31,Consumer,2025-09-10
C01704,Customer 1704,Female,38,Consumer,2025-09-22
C01705,Customer 1705,Male,32,Consumer,2024-03-14
C01706,Customer 1706,Other,57,Consumer,2024-01-18
C01707,Customer 1707,Male,37,Consumer,2025-12-02
C01708,Customer 1708,Male,33,Consumer,2024-07-02
C01709,Customer 1709,Female,43,Consumer,2024-11-07
C01710,Customer 1710,Male,54,Consumer,2024-02-01
C01711,Customer 1711,Female,31,Corporate,2025-03-30
C01712,Customer 1712,Male,63,Consumer,2025-08-22
C01713,Customer 1713,Female,40,Consumer,2025-09-06
C01714,Customer 1714,Female,49,Small Business,2025-02-28
C01715,Customer 1715,Male,63,Consumer,2025-04-27
C01716,Customer 1716,Female,38,Consumer,2025-01-10
C01717,Customer 1717,Male,27,Consumer,2024-11-21
C01718,Customer 1718,Female,53,Consumer,2025-02-08
C01719,Customer 1719,Female,18,Consumer,2025-11-14
C01720,Customer 1720,Female,39,Consumer,2024-07-03
C01721,Customer 1721,Male,65,Consumer,2024-12-09
C01722,Customer 1722,Male,37,Consumer,2025-03-15
C01723,Customer 1723,Female,50,Consumer,2025-02-20
C01724,Customer 1724,Female,43,Consumer,2024-01-23
C01725,Customer 1725,Male,28,Consumer,2024-07-28
C01726,Customer 1726,Male,33,Consumer,2025-04-16
C01727,Customer 1727,Male,43,Corporate,2025-05-21
C01728,Customer 1728,Female,23,Consumer,2025-06-20
C01729,Customer 1729,Male,37,Consumer,2025-12-24
C01730,Customer 1730,Male,37,Consumer,2025-05-06
C01731,Customer 1731,Female,58,Consumer,2025-02-27
C01732,Customer 1732,Male,23,Small Business,2024-08-30
C01733,Customer 1733,Female,58,Consumer,2024-09-27
C01734,Customer 1734,Male,37,Consumer,2025-08-26
C01735,Customer 1735,Female,49,Small Business,2024-12-08
C01736,Customer 1736,Female,44,Corporate,2025-06-06
C01737,Customer 1737,Female,32,Corporate,2024-03-31
C01738,Customer 1738,Male,62,Consumer,2024-04-03
C01739,Customer 1739,Female,28,Consumer,2024-06-06
C01740,Customer 1740,Female,19,Corporate,2024-05-22
C01741,Customer 1741,Male,54,Consumer,2025-03-19
C01742,Customer 1742,Male,47,Consumer,2025-04-10
C01743,Customer 1743,Male,60,Corporate,2025-02-11
C01744,Customer 1744,Female,39,Consumer,2024-07-30
C01745,Customer 1745,Female,18,Consumer,2025-02-24
C01746,Customer 1746,Female,18,Consumer,2024-03-28
C01747,Customer 1747,Female,38,Consumer,2024-12-11
C01748,Customer 1748,Female,29,Consumer,2024-04-23
C01749,Customer 1749,Male,62,Small Business,2024-02-26
C01750,Customer 1750,Male,23,Consumer,2024-04-30
C01751,Customer 1751,Female,60,Consumer,2024-03-22
C01752,Customer 1752,Male,28,Consumer,2024-12-14
C01753,Customer 1753,Female,23,Consumer,2025-02-02
C01754,Customer 1754,Female,31,Consumer,2025-03-19
C01755,Customer 1755,Male,24,Small Business,2024-11-16
C01756,Customer 1756,Female,37,Consumer,2024-05-08
C01757,Customer 1757,Male,33,Consumer,2024-01-16
C01758,Customer 1758,Female,43,Small Business,2025-06-04
C01759,Customer 1759,Female,43,Consumer,2025-12-18
C01760,Customer 1760,Female,18,Small Business,2024-07-24
C01761,Customer 1761,Male,23,Consumer,2024-05-29
C01762,Customer 1762,Male,25,Consumer,2024-08-15
C01763,Customer 1763,Male,27,Small Business,2024-06-05
C01764,Customer 1764,Male,22,Consumer,2024-06-12
C01765,Customer 1765,Male,33,Consumer,2024-12-27
C01766,Customer 1766,Male,44,Consumer,2025-07-27
C01767,Customer 1767,Other,32,Corporate,2025-06-03
C01768,Customer 1768,Male,33,Consumer,2025-12-01
C01769,Customer 1769,Male,40,Consumer,2024-09-17
C01770,Customer 1770,Female,44,Corporate,2024-12-25
C01771,Customer 1771,Female,33,Corporate,2024-10-04
C01772,Customer 1772,Female,28,Consumer,2024-01-31
C01773,Customer 1773,Female,37,Consumer,2024-10-10
C01774,Customer 1774,Female,19,Consumer,2024-07-09
C01775,Customer 1775,Female,41,Consumer,2024-12-15
C01776,Customer 1776,Female,63,Consumer,2024-04-25
C01777,Customer 1777,Female,37,Consumer,2025-06-25
C01778,Customer 1778,Male,23,Consumer,2025-09-07
C01779,Customer 1779,Male,51,Consumer,2025-12-02
C01780,Customer 1780,Male,24,Corporate,2024-03-02
C01781,Customer 1781,Male,27,Consumer,2024-03-26
C01782,Customer 1782,Female,25,Small Business,2025-12-06
C01783,Customer 1783,Male,60,Small Business,2025-09-11
C01784,Customer 1784,Male,65,Consumer,2025-03-05
C01785,Customer 1785,Male,45,Small Business,2024-08-22
C01786,Customer 1786,Female,47,Small Business,2025-01-12
C01787,Customer 1787,Male,48,Consumer,2025-01-26
C01788,Customer 1788,Female,47,Corporate,2025-09-10
C01789,Customer 1789,Female,44,Consumer,2025-01-21
C01790,Customer 1790,Male,65,Corporate,2024-01-21
C01791,Customer 1791,Female,53,Consumer,2025-05-25
C01792,Customer 1792,Male,22,Consumer,2025-07-21
C01793,Customer 1793,Male,36,Consumer,2024-08-05
C01794,Customer 1794,Female,64,Small Business,2024-03-26
C01795,Customer 1795,Female,37,Consumer,2024-04-13
C01796,Customer 1796,Male,27,Consumer,2025-09-05
C01797,Customer 1797,Female,59,Consumer,2024-11-22
C01798,Customer 1798,Male,47,Consumer,2025-01-21
C01799,Customer 1799,Female,45,Corporate,2025-12-02
C01800,Customer 1800,Female,38,Corporate,2024-02-14
C01801,Customer 1801,Female,23,Consumer,2024-05-30
C01802,Customer 1802,Female,36,Consumer,2025-08-31
C01803,Customer 1803,Male,38,Consumer,2025-01-29
C01804,Customer 1804,Female,62,Consumer,2024-01-20
C01805,Customer 1805,Female,32,Corporate,2025-05-28
C01806,Customer 1806,Female,25,Corporate,2024-04-11
C01807,Customer 1807,Male,38,Consumer,2025-07-24
C01808,Customer 1808,Male,65,Consumer,2025-08-05
C01809,Customer 1809,Male,41,Consumer,2025-08-24
C01810,Customer 1810,Male,36,Consumer,2024-12-05
C01811,Customer 1811,Male,50,Consumer,2024-07-14
C01812,Customer 1812,Male,49,Corporate,2025-10-05
C01813,Customer 1813,Female,32,Consumer,2025-02-11
C01814,Customer 1814,Male,64,Small Business,2025-04-08
C01815,Customer 1815,Female,46,Consumer,2024-04-09
C01816,Customer 1816,Female,20,Consumer,2025-03-31
C01817,Customer 1817,Female,37,Consumer,2025-02-27
C01818,Customer 1818,Male,62,Consumer,2024-08-01
C01819,Customer 1819,Male,36,Consumer,2025-07-13
C01820,Customer 1820,Female,45,Consumer,2024-04-07
C01821,Customer 1821,Female,47,Corporate,2025-06-09
C01822,Customer 1822,Male,51,Consumer,2025-12-02
C01823,Customer 1823,Female,59,Corporate,2025-02-18
C01824,Customer 1824,Female,25,Corporate,2024-03-17
C01825,Customer 1825,Female,42,Consumer,2025-02-07
C01826,Customer 1826,Male,43,Consumer,2025-01-21
C01827,Customer 1827,Male,25,Consumer,2025-02-07
C01828,Customer 1828,Male,50,Consumer,2024-07-17
C01829,Customer 1829,Female,23,Corporate,2025-04-02
C01830,Customer 1830,Male,39,Small Business,2024-07-11
C01831,Customer 1831,Male,33,Consumer,2025-02-11
C01832,Customer 1832,Female,25,Consumer,2025-03-10
C01833,Customer 1833,Male,57,Corporate,2025-04-16
C01834,Customer 1834,Male,29,Corporate,2025-08-05
C01835,Customer 1835,Male,30,Consumer,2025-10-06
C01836,Customer 1836,Male,59,Corporate,2025-07-21
C01837,Customer 1837,Male,60,Consumer,2025-08-03
C01838,Customer 1838,Male,19,Consumer,2025-09-26
C01839,Customer 1839,Female,31,Consumer,2024-06-26
C01840,Customer 1840,Female,52,Consumer,2024-08-01
C01841,Customer 1841,Male,55,Small Business,2025-01-24
C01842,Customer 1842,Female,65,Consumer,2024-12-05
C01843,Customer 1843,Male,44,Consumer,2025-05-27
C01844,Customer 1844,Female,18,Consumer,2024-01-07
C01845,Customer 1845,Male,59,Consumer,2024-04-11
C01846,Customer 1846,Female,25,Consumer,2025-06-29
C01847,Customer 1847,Male,23,Consumer,2025-08-23
C01848,Customer 1848,Female,50,Corporate,2024-08-08
C01849,Customer 1849,Male,46,Consumer,2024-08-14
C01850,Customer 1850,Female,20,Corporate,2025-02-13
C01851,Customer 1851,Male,26,Consumer,2024-12-14
C01852,Customer 1852,Female,46,Corporate,2024-05-03
C01853,Customer 1853,Male,30,Corporate,2024-12-31
C01854,Customer 1854,Female,50,Consumer,2025-08-21
C01855,Customer 1855,Female,37,Consumer,2025-06-16
C01856,Customer 1856,Other,46,Small Business,2025-08-19
C01857,Customer 1857,Male,40,Consumer,2025-04-14
C01858,Customer 1858,Male,35,Corporate,2025-10-02
C01859,Customer 1859,Male,34,Consumer,2024-07-01
C01860,Customer 1860,Male,51,Consumer,2024-02-03
C01861,Customer 1861,Female,42,Consumer,2024-03-24
C01862,Customer 1862,Other,46,Small Business,2025-12-25
C01863,Customer 1863,Other,45,Consumer,2025-04-12
C01864,Customer 1864,Female,27,Corporate,2024-06-29
C01865,Customer 1865,Female,61,Corporate,2025-09-15
C01866,Customer 1866,Female,45,Consumer,2024-08-13
C01867,Customer 1867,Female,52,Consumer,2025-03-12
C01868,Customer 1868,Male,60,Consumer,2024-07-01
C01869,Customer 1869,Female,62,Consumer,2024-03-10
C01870,Customer 1870,Female,50,Corporate,2024-07-14
C01871,Customer 1871,Male,55,Consumer,2024-06-15
C01872,Customer 1872,Male,40,Consumer,2025-02-07
C01873,Customer 1873,Other,53,Corporate,2024-01-16
C01874,Customer 1874,Other,33,Consumer,2024-06-24
C01875,Customer 1875,Female,52,Consumer,2025-02-18
C01876,Customer 1876,Female,22,Consumer,2024-10-14
C01877,Customer 1877,Male,61,Consumer,2025-04-09
C01878,Customer 1878,Male,29,Corporate,2025-04-23
C01879,Customer 1879,Female,49,Consumer,2025-12-05
C01880,Customer 1880,Female,18,Consumer,2025-09-02
C01881,Customer 1881,Male,25,Consumer,2024-06-15
C01882,Customer 1882,Female,65,Consumer,2025-05-20
C01883,Customer 1883,Male,58,Consumer,2025-04-02
C01884,Customer 1884,Female,28,Consumer,2025-03-09
C01885,Customer 1885,Male,24,Small Business,2025-08-06
C01886,Customer 1886,Male,57,Corporate,2024-04-17
C01887,Customer 1887,Male,65,Consumer,2024-09-30
C01888,Customer 1888,Male,26,Corporate,2025-08-18
C01889,Customer 1889,Female,49,Consumer,2025-10-13
C01890,Customer 1890,Male,31,Small Business,2024-01-28
C01891,Customer 1891,Male,53,Consumer,2024-12-10
C01892,Customer 1892,Female,38,Consumer,2024-07-11
C01893,Customer 1893,Female,24,Consumer,2024-05-02
C01894,Customer 1894,Male,33,Consumer,2024-02-11
C01895,Customer 1895,Male,43,Corporate,2025-01-27
C01896,Customer 1896,Male,56,Consumer,2025-05-02
C01897,Customer 1897,Female,19,Consumer,2025-01-22
C01898,Customer 1898,Male,63,Consumer,2024-09-25
C01899,Customer 1899,Male,49,Small Business,2025-07-17
C01900,Customer 1900,Male,60,Corporate,2025-04-20
C01901,Customer 1901,Female,62,Consumer,2025-10-25
C01902,Customer 1902,Male,25,Consumer,2024-09-10
C01903,Customer 1903,Female,22,Consumer,2024-06-23
C01904,Customer 1904,Male,55,Small Business,2024-11-28
C01905,Customer 1905,Female,27,Corporate,2025-01-05
C01906,Customer 1906,Male,25,Consumer,2024-11-30
C01907,Customer 1907,Male,40,Small Business,2025-08-30
C01908,Customer 1908,Male,61,Consumer,2024-02-03
C01909,Customer 1909,Female,56,Corporate,2025-01-20
C01910,Customer 1910,Female,42,Consumer,2024-11-10
C01911,Customer 1911,Male,27,Consumer,2024-06-02
C01912,Customer 1912,Male,34,Consumer,2025-04-12
C01913,Customer 1913,Female,51,Consumer,2025-08-07
C01914,Customer 1914,Female,25,Small Business,2025-02-02
C01915,Customer 1915,Male,43,Consumer,2024-03-03
C01916,Customer 1916,Male,18,Corporate,2024-02-24
C01917,Customer 1917,Female,33,Corporate,2024-11-03
C01918,Customer 1918,Female,29,Corporate,2025-05-02
C01919,Customer 1919,Female,50,Small Business,2024-08-16
C01920,Customer 1920,Female,61,Consumer,2024-08-13
C01921,Customer 1921,Male,25,Consumer,2025-09-19
C01922,Customer 1922,Male,56,Consumer,2024-01-11
C01923,Customer 1923,Male,49,Consumer,2024-02-28
C01924,Customer 1924,Male,64,Small Business,2024-04-23
C01925,Customer 1925,Male,61,Consumer,2025-12-19
C01926,Customer 1926,Male,22,Consumer,2024-12-29
C01927,Customer 1927,Male,53,Consumer,2024-04-25
C01928,Customer 1928,Female,46,Consumer,2024-08-14
C01929,Customer 1929,Male,23,Corporate,2025-12-08
C01930,Customer 1930,Male,30,Consumer,2025-05-21
C01931,Customer 1931,Female,62,Corporate,2024-06-12
C01932,Customer 1932,Female,44,Corporate,2024-06-24
C01933,Customer 1933,Female,34,Corporate,2024-02-24
C01934,Customer 1934,Female,33,Consumer,2025-07-18
C01935,Customer 1935,Female,58,Corporate,2024-04-10
C01936,Customer 1936,Male,31,Consumer,2024-07-28
C01937,Customer 1937,Male,25,Consumer,2024-09-11
C01938,Customer 1938,Female,45,Corporate,2025-03-29
C01939,Customer 1939,Male,65,Corporate,2025-03-18
C01940,Customer 1940,Male,26,Consumer,2025-08-06
C01941,Customer 1941,Male,30,Small Business,2024-08-05
C01942,Customer 1942,Male,40,Consumer,2024-10-08
C01943,Customer 1943,Male,27,Consumer,2024-10-10
C01944,Customer 1944,Male,49,Small Business,2024-02-04
C01945,Customer 1945,Female,30,Consumer,2025-06-22
C01946,Customer 1946,Female,24,Corporate,2025-01-25
C01947,Customer 1947,Male,30,Consumer,2024-12-13
C01948,Customer 1948,Female,62,Corporate,2025-12-27
C01949,Customer 1949,Male,62,Corporate,2024-05-10
C01950,Customer 1950,Female,42,Corporate,2025-12-08
C01951,Customer 1951,Female,37,Consumer,2025-05-11
C01952,Customer 1952,Male,57,Corporate,2024-06-10
C01953,Customer 1953,Female,27,Consumer,2025-05-10
C01954,Customer 1954,Female,49,Small Business,2025-07-05
C01955,Customer 1955,Female,50,Consumer,2024-09-21
C01956,Customer 1956,Female,52,Consumer,2024-09-08
C01957,Customer 1957,Female,28,Small Business,2025-09-01
C01958,Customer 1958,Male,52,Consumer,2024-04-26
C01959,Customer 1959,Female,47,Consumer,2024-01-10
C01960,Customer 1960,Female,60,Corporate,2025-05-01
C01961,Customer 1961,Female,26,Consumer,2025-10-23
C01962,Customer 1962,Male,47,Consumer,2024-12-31
C01963,Customer 1963,Female,57,Consumer,2024-04-08
C01964,Customer 1964,Male,31,Consumer,2025-01-28
C01965,Customer 1965,Female,53,Consumer,2024-07-02
C01966,Customer 1966,Male,22,Consumer,2025-08-26
C01967,Customer 1967,Female,52,Consumer,2025-03-22
C01968,Customer 1968,Female,47,Consumer,2024-09-02
C01969,Customer 1969,Male,27,Consumer,2025-03-31
C01970,Customer 1970,Male,21,Corporate,2025-05-01
C01971,Customer 1971,Male,53,Corporate,2025-05-10
C01972,Customer 1972,Female,29,Consumer,2024-09-24
C01973,Customer 1973,Female,41,Consumer,2025-02-20
C01974,Customer 1974,Male,20,Small Business,2024-02-01
C01975,Customer 1975,Male,64,Consumer,2024-10-21
C01976,Customer 1976,Male,44,Consumer,2024-10-02
C01977,Customer 1977,Male,62,Consumer,2025-01-25
C01978,Customer 1978,Female,25,Consumer,2025-11-24
C01979,Customer 1979,Female,27,Corporate,2025-11-27
C01980,Customer 1980,Male,47,Small Business,2024-12-18
C01981,Customer 1981,Female,47,Small Business,2025-04-16
C01982,Customer 1982,Male,55,Consumer,2024-03-20
C01983,Customer 1983,Female,62,Consumer,2024-12-18
C01984,Customer 1984,Male,57,Consumer,2025-05-17
C01985,Customer 1985,Female,24,Consumer,2025-05-13
C01986,Customer 1986,Female,32,Consumer,2025-12-04
C01987,Customer 1987,Male,61,Corporate,2024-12-06
C01988,Customer 1988,Female,44,Consumer,2025-10-24
C01989,Customer 1989,Other,59,Small Business,2025-12-15
C01990,Customer 1990,Male,45,Consumer,2025-02-21
C01991,Customer 1991,Male,20,Consumer,2024-03-07
C01992,Customer 1992,Female,40,Small Business,2024-10-01
C01993,Customer 1993,Male,57,Corporate,2025-07-12
C01994,Customer 1994,Male,49,Consumer,2025-02-27
C01995,Customer 1995,Male,24,Consumer,2025-11-14
C01996,Customer 1996,Female,28,Consumer,2025-08-18
C01997,Customer 1997,Male,59,Consumer,2024-02-16
C01998,Customer 1998,Male,65,Consumer,2025-09-20
C01999,Customer 1999,Female,54,Consumer,2024-09-17
C02000,Customer 2000,Female,22,Consumer,2025-08-20
C01073,Customer 1073,Male,26,Consumer,2024-11-26
C01049,Customer 1049,Female,32,Consumer,2024-02-08
C00205,Customer 205,Male,32,Small Business,2025-05-07
C00695,Customer 695,Female,51,Corporate,2025-07-02
C01759,Customer 1759,Female,43,Consumer,2025-12-18
C00285,Customer 285,Female,23,Consumer,2025-02-13
C01867,Customer 1867,Female,52,Consumer,2025-03-12
C01927,Customer 1927,Male,53,Consumer,2024-04-25
C01887,Customer 1887,Male,65,Consumer,2024-09-30
C01725,Customer 1725,Male,28,Consumer,2024-07-28
